61	7	0.0096875     0.108333     0.222222      0.62789     0.632321    0.0898314     0.199252     0.156511     0.597596      87.9677      73.5418      38.3889      45.7046      45.5151      48.7592      1.12816      1.84904      2.76529      58.1379      -1.0294      28.3212      14.2291       6.9001      17.7469     0.317439    -0.106859    -0.156569	254
61	8	0.01742477     0.1604167     0.1416667     0.4210596     0.8005784     0.1354795     0.1298568    0.06476254     0.2332569      104.7546       102.898      63.16805       69.6825      68.28763      64.24938     0.2208581     0.2618498      1.188093      62.25518     -4.656228      21.04044      25.18605      7.775709      21.80169    -0.8322221      1.635485     0.1965436	43
61	9	0.00869792    0.0833333     0.241667     0.497682     0.836895     0.063126     0.226272     0.125083     0.568103      56.7498      57.6467      53.9867      58.5388      58.5892      55.8785      1.43505      1.32347      1.27185      44.6503    -0.276624       2.5615      26.5403      7.24042      12.5053    -0.043199       1.6755      1.14353	160
62	1	0.212066     0.8291667     0.3333333     0.6005835     0.1616984     0.8083162     0.2791175    0.02600628     0.2327261      218.8779      211.5506      187.0411      32.29681      34.69373      39.00272     -3.954278     -3.328897     -2.351937       92.3893    -0.9458035      6.979423      8.444287      1.356505      4.668915      -4.85444     -2.711893      1.574721	60
62	2	0.08146412       0.63125          0.25     0.7209818     0.3710767      0.617529     0.1737812    0.04780848     0.4837917      103.2332      84.28856      52.53761      56.13451      44.30555      35.22759     0.1530418     0.2819388     0.7570369      61.53829      0.091338      18.89204      16.49045      4.166931      11.24242    -0.6348073     0.2925925     0.3585472	57
62	3	0.404248     0.997917     0.508333     0.477496     0.768652     0.916556     0.468943    0.0175795     0.203098      32.1169      56.1697      69.9633       27.507      33.7558      35.9246      0.88685     0.102205    -0.162046      48.5439     -6.89393     -12.0779      16.3096      4.59076      6.72088    -0.411152     0.685875       1.3331	241
62	4	0.00747106       0.1125        0.175      0.15397     0.322769    0.0807037     0.185234      0.16189     0.620517      14.0968      25.4012      25.7723      19.9916      19.4407       21.056      2.86106      1.99246      1.34636      32.9136     -9.50644    -0.681643       12.457       5.6147      10.7808     0.601895     0.537438      1.08271	256
62	5	0.00929977    0.0666667     0.255556    0.0356539     0.353601    0.0497242     0.231834     0.126945     0.454144      10.5613      16.9869      16.0386      13.4135      14.9418      17.0542      3.32927      2.12182      1.46372      26.2562     -6.89109      3.30546      12.2085      5.81193      10.5072      0.50385   -0.0916756    -0.167963	256
63	1	0.6303241       0.99375           0.8      0.532303      0.344499      1.034136     0.7432139    0.01586485     0.2071395      130.4811      147.8031      176.4225      38.42614      29.50311      26.66295     0.6240875    -0.4931495     -3.142938       79.8532    -0.4219369     -9.579395      7.152106      5.167444      7.803727      -1.56649      6.215781      2.212169	224
63	2	0.09398148       0.73125     0.2916667     0.6687651     0.3244155     0.7126152     0.2567797    0.04950739     0.5593542      193.1583      190.5224       200.395      26.52252      21.73638      17.80467     -1.622569     -1.983254     -3.480305      89.29638       1.35943     -2.417348      4.673199     0.6487091      2.600743     -3.356841     -1.526345     -2.247398	60
63	3	0.0253241          0.5    0.0777778     0.233556     0.916064     0.450062    0.0579783     0.112203      0.34881      85.1819      78.4358      58.4644      57.7675      51.2746      44.5652     0.385836     0.285173      0.46192      56.8403     -1.50073       12.803       21.393      7.22776      8.59718    -0.648006    0.0842276      1.35965	105
63	4	0.07348958     0.9895833     0.1361111     0.5951415     0.9475543     0.8966214     0.1169883    0.07630522     0.4543931      111.3754      112.4545      53.33262      40.56224      37.97597      29.60275    -0.6672463     -1.008773      1.211782       69.0228     -9.149803      27.54645      14.40859      4.671814      9.195221     -2.248921     0.1911819    -0.6840517	117
63	5	0.181979     0.508333     0.461111     0.378954     0.696621     0.481788     0.390693    0.0235642     0.223632      56.5882      52.4214      47.9535      57.8688      54.8728      51.9769      1.19065      1.20251      1.37191      41.1692      2.91825      1.39455      28.5061      6.59458      12.7609   -0.0611037     0.574917      0.82625	31
63	6	0.0267072     0.314583    0.0944444     0.848046     0.841345     0.308635    0.0869269    0.0751896     0.101091      60.6423      65.0594       45.938      32.9737      32.4836      36.5249      1.08141      1.04645       1.5098      54.5928     -6.48334      13.3646      12.2809      4.19018      9.17184     0.173304    -0.622698     0.798743	251
63	7	0.128669       0.30625     0.6694444     0.8196116     0.7054412     0.2683184     0.5492224    0.02721058     0.3723996      115.0606      120.4764      117.4399      44.30147      45.97087      62.36794    -0.6261272    -0.7468732    -0.3551152      71.99386     -2.129292      3.546098      13.89312       10.0264      14.68606     -1.199646      2.836882      0.938325	94
63	8	0.03750579     0.1791667     0.9833333     0.5844816      0.353365     0.1471055      1.019912     0.1246721     0.7871173      101.7037      106.2424      107.0233      56.06805      58.18656      63.98542     0.4459359    -0.1194248    -0.1776141      66.05065     0.1081803      0.923287      20.48991      12.06508       16.5498     -1.267934      2.944485      1.323105	94
63	9	0.0163484     0.154167     0.147222    0.0693083     0.843393     0.133736      0.12721    0.0700885     0.279704      67.1257      68.7749      46.1292      48.3145      45.9431      49.8423      0.80749     0.798076      1.33716      53.8571     -6.89158      18.9315      18.0785      7.18216      13.6098   -0.0915993     0.185087     0.217436	251
64	1	0.318351     0.989583     0.430556     0.540999     0.828119     0.965087     0.348886    0.0207777     0.252822      36.2299      57.9475      20.2507       42.688       47.036      28.8192      1.36375     0.668385      1.84304      44.3544      -21.482      26.6064      22.5592      13.2578      16.9483    -0.181493     0.645348    -0.281017	258
64	2	0.2634954     0.9916667     0.4666667     0.5140543     0.5625927     0.9041404     0.3597337    0.02354388     0.4306222      127.4989      108.7761      74.10329      55.24246      52.37782      46.29132    -0.1190125    0.04531912     0.3388465      68.75798     0.6737576      18.32531       16.7334      9.695553      11.80463     -1.108109     -1.140645      1.440561	204
64	3	0.2568519     0.9958333     0.3333333     0.5286977     0.2530401     0.9638289     0.2716042    0.02494142     0.2262204      134.8154      123.3422      120.5634      56.22788      56.23433      53.84329     0.1280337     0.2336915     0.2818438      73.10336      2.918014      1.754069      15.54681      3.080256      4.561291    -0.8857849      2.909227     0.1402743	62
64	4	0.05561343       0.35625     0.2722222     0.1313777     0.4845326      0.288893     0.2207099    0.04620187     0.4265425        189.96      176.8343      127.2005      34.39099      33.22765      35.61921     -1.638967     -1.485428    -0.9925881      85.99212     -2.536765      16.28274      7.596147      3.146452      8.371194     -2.334952     -1.819167      1.486947	265
64	5	0.09735532             1     0.1472222     0.4277258    0.06237344     0.9652519      0.118578    0.06039351     0.3387186      232.4433       232.476      232.6391      6.564296       6.33115      5.859165     -14.46795      -14.5453     -14.17475      96.46727   0.008685725   -0.04132968      1.211001     0.2329922      0.332765     -15.96361     0.8047526     -5.146192	223
646	1	0.1415046       0.26875          0.85     0.2794519     0.5729791      0.198559     0.7365302    0.02809586     0.3805543      212.2947       153.832      55.63819      53.22097      85.22119      56.27141     -1.413076    -0.1145372       1.15284       80.1201      5.747313       47.4672      17.68646      17.25889      19.50633    -0.7051006     0.2985398    -0.2914431	187
646	2	0.07328704     0.2041667     0.4666667    0.09695133     0.4971575     0.1797792     0.4291251    0.04098231     0.2308066       125.034      91.19757       63.9756      72.86714      68.91579      58.76749     0.2558477     0.6484647     0.9740301      62.28709      7.644374      19.38326      21.83767      6.467884      11.74275    -0.1485246      1.004948     0.6430956	120
646	3	0.2844444     0.6520833     0.5027778     0.6803509     0.5182721     0.6144664     0.4688026    0.01926676     0.1324025      164.8021      131.1353       97.4951      69.03585       73.3012      69.12631    -0.3189718    0.05536071     0.3906883      74.27886      5.133244      18.45086      19.21505      5.917711      11.41453    -0.5816527     0.8382162      1.056562	120
646	4	0.09310764     0.4458333     0.2388889     0.5406525     0.8811636     0.4066881     0.2360688    0.03636025     0.1257879      123.4167      64.91062      31.13904      56.17152      55.40985      38.92296     0.8026101      1.696211      2.076417      57.44922      16.30013      33.23794      16.40836      8.866484      12.77508     0.6809382    -0.1303855     0.4027738	99
646	5	0.0749826     0.791667        0.225     0.324419    0.0736565     0.829435      0.15757    0.0659875     0.579045      5.95014      5.62021      5.57459      2.50516      1.96465      2.22259      9.44185      12.0126      5.86841      16.4071     0.447398     0.630852      2.76082      3.79478      4.79923      1.96478       0.1438      1.78583	226
646	6	0.0546412     0.702083    0.0972222     0.669405     0.194281     0.693134    0.0814175    0.0748782     0.199491      66.6097       70.074      69.2893      55.0327      56.9162       60.415      1.43056      1.19629      1.00335      53.7113     -1.07735      2.65247      19.9441      5.96076      12.2299     0.268288      0.88534     0.195603	195
651	1	0.316372     0.789583     0.619444      0.50101     0.447558     0.785532     0.482296     0.028828      0.35316      78.6947      63.6356      51.7514       56.671      48.0749      40.4794      1.26809      1.64589      1.95986      54.2419      3.35334      8.69117      16.0582      6.22642      9.73705     0.717837      2.29554     0.731669	120
651	2	0.0314468     0.102083        0.475     0.157785     0.476768    0.0771559     0.427307     0.069378     0.351474      98.7127      72.9098      53.3782      66.9791       56.871      44.2595       0.5514     0.768919      1.04535      56.7194      6.10234       13.751      19.7147      3.57136      8.93548      0.25201      1.15146      0.77412	136
651	3	0.0486343     0.129167          0.6     0.822738     0.428372    0.0976245     0.537081    0.0602094     0.372461      65.2881      53.3849      42.6427      44.1481      35.2019      30.0445      1.72018      2.17156      2.68932      50.9275      2.12087      8.34318      13.3846      3.17422      6.25417     0.740237      1.03166     0.691154	225
651	4	0.01022569     0.1395833         0.125     0.7390257     0.1042681     0.1199513    0.09240758    0.08885116     0.4139303      112.1969      101.0809      80.54499      46.79844      47.38585      45.81408     0.9588657      1.112027      1.701242      67.53938     0.2760126      10.38476      12.74068      1.618685      3.273067     0.2254424     0.1689286    -0.4153756	118
651	5	0.05149306       0.26875     0.3388889     0.1057773     0.2819916     0.2412604     0.3075169    0.05495617     0.4346169      112.1209      85.65577      62.95426      31.34862      32.73031      31.83809     0.7432402      1.461053      2.145301       64.6942      4.580576       14.6538      9.884966       3.05668      4.494841    -0.3730217     0.3794642      1.127808	204
651	6	0.1388947     0.9979167     0.2638889     0.4357677    0.08499275     0.9170801     0.1886355    0.04374818     0.4725635      249.7394      249.6869      248.5762      13.18831      14.56861      17.74302      -6.30788     -6.345987     -6.184203      99.12255   -0.08065733     0.2893878      2.595863     0.3439607        1.2076     -6.736452     -1.316181      6.060723	118
651	7	0.3182697     0.9895833         0.525     0.4735166     0.8223805      1.008162     0.3855504    0.02901976     0.3873907      126.6639      83.54077      52.44737      32.39819      16.99173      13.66898     -1.029409     -1.099234    -0.9645559       65.5834      7.049192      20.25608      6.769504      4.247185      2.449497     -1.465289     -1.267941     0.7061036	204
651	8	0.0343171     0.170833     0.352778     0.931857      0.25976       0.1303     0.302356    0.0591906     0.430574      85.0675      73.9713       54.882      40.3899      41.1137      41.3132      2.01516      2.44113      2.81399      59.1721     0.408203       12.914      12.0067      3.50578      5.40256     0.872889      -1.5763      1.24026	204
651	9	0.016331     0.127083     0.197222     0.939831     0.484138     0.117372     0.146672    0.0737066     0.348418       95.371      73.3218      44.7913      32.7733      23.5052      20.9023   -0.0106163    -0.202892   -0.0237803      60.4055      1.80985      19.5266      9.18052       4.0477      4.76095    -0.565769    -0.656322      1.82231	160
651	10	0.021088     0.129167     0.236111     0.936661     0.666429     0.111578     0.204154    0.0642151     0.308539      62.5639      47.2895      29.9226      18.9082      16.2134      15.4323      1.55426      2.20833      2.02343      50.3396      2.50048      16.1356      6.91081      2.41162      4.39244     0.667705    -0.503351      1.50029	160
651	11	0.0171875         0.15     0.133333     0.623396      0.59661     0.144284     0.120396    0.0723906     0.140625      54.3566      38.0731      25.9556      17.8184      13.7744      11.3258    -0.202293    -0.424701   -0.0170426      45.8184      4.98206      13.4776      8.45325      3.17924      4.47904    -0.978805    -0.236375     0.507423	160
651	12	0.0318576      0.13125     0.405556     0.481117      0.54615     0.114435     0.344769    0.0772025       0.4015      91.0234      74.2093      58.9784      53.7117      46.4899      36.8083     0.776284     0.939983      1.16484      58.5852      3.26763      9.79514      15.4543      4.11525      8.30388     0.287681      1.66405      0.47713	204
652	1	0.2775     0.433333     0.869444     0.478787     0.532879     0.381653     0.737502    0.0193527     0.263455      70.8759      67.6372      73.6245      72.6986       65.416      62.3614      1.11898      1.29403      1.26311      51.0259      2.68825      -5.3282      24.2038      6.90703      10.7742     0.146083     0.941251    -0.465319	120
652	2	0.03109375        0.3625     0.1055556     0.8216899     0.5143449     0.3439176     0.0899628    0.07146845     0.1873866      223.4692      223.0717      221.6864      16.30793      15.47252      16.83513     -3.809913     -4.620535     -4.114993      94.85679   -0.06305747     0.3621321      3.119457     0.5363982       0.70603     -7.144659     -0.801304      3.295805	118
652	3	0.01491898     0.2708333     0.1194444      0.132425     0.4771647     0.2609793     0.1045869     0.1466253     0.5388193      219.3658      217.0617      215.4713      23.96215       23.4363      22.81573     -3.916213     -3.885631      -3.63258      93.79229     0.2371149     0.4764839      4.976871     0.5960351      1.065238     -5.384513    -0.1601549     -4.124611	134
652	4	0.3081539             1     0.4944444     0.4962245     0.7886873       1.17481     0.4750374    0.02878927     0.3767673      184.9014      182.9808      174.5058      15.72582      15.48755      16.57718     -1.126783     -1.359486    -0.9815311       87.7257    -0.4626352      2.404607       3.04954      1.696463      1.524695     -2.449382      9.451404     0.9850009	271
652	5	0.3032697     0.9666667     0.4805556     0.5489252     0.2065874      1.048587     0.4592266    0.02782177     0.3471572      168.2158      171.0348      177.7573      70.85788      72.46599      72.34743    -0.5490018    -0.6431648    -0.7626482      82.48619     0.5103194     -2.129496      18.30966      4.265175      5.131954     -1.317306      3.822602      1.580736	109
652	6	0.03979167     0.1979167     0.2194444     0.7920275     0.2188809     0.1899637     0.2116105    0.04712042    0.08381079      158.8487      161.9061      164.4471      66.68876      65.88284      65.06149    -0.3382384    -0.3365617    -0.3324403      81.27028    -0.4111088     -1.174805      15.56469     0.8090668      1.497592    -0.7457281    -0.5040254     -1.483843	52
652	7	0.029213     0.189583     0.205556     0.261619     0.200039     0.169595     0.183192    0.0546751     0.250371      55.7344      61.0291      69.2377      45.8392      47.4154      49.5782      1.68609      1.60258      1.53103      51.4127   -0.0453007      -6.0532      17.6165      3.51933      5.92095     0.221068      1.04968     -1.45522	52
652	8	0.0638194        0.175     0.633333     0.596367     0.601042     0.126125     0.562125    0.0502358     0.424185      80.4145      74.8409      79.7583      78.2082      67.4776      62.9229     0.735758     0.969263      0.94777      54.4959      2.36227     -4.55948      23.0679      6.43134      12.9796     0.380765     0.857952    -0.734876	88
652	9	0.0293403      0.11875        0.375     0.479571     0.700281    0.0920745     0.322487    0.0597633     0.341131       61.429      58.5639      72.5988      71.5989      62.4893       56.015      1.36012      1.47131      1.17578      47.1961      5.66808     -11.6362      24.2875      6.58865      14.3653     0.302851      1.70186      0.25108	88
652	10	0.003246528          0.05    0.08333333     0.5660019      0.144895    0.04359865     0.0716564     0.1336898     0.2208333      144.3654      99.01426      93.68271      58.57806      48.00312      47.11414    0.02329204     0.0215379     0.0126673      68.73337      11.39314      7.179246      14.83947       4.32712      3.963431    -0.4531291      2.552332      3.651665	222
652	11	0.003894676       0.05625    0.08888889     0.3860698     0.1839772    0.04947235    0.07697997     0.1248143     0.2210648      140.8024       99.6315      99.56761      57.07025      48.83348      50.98683     0.2693723     0.4197634     0.4127236      68.94152      10.95328      4.658802      14.22101      6.320049       4.74229    -0.3082879     0.7058639       2.28247	222
655	1	0.904606      0.99375     0.994444     0.526259      0.48445     0.936569     0.964892    0.0100629    0.0846187      73.6492      78.9533      86.5231        63.86      67.4817      71.1379     0.775895     0.844689       0.7737       55.343     0.591687     -4.21621      23.2116      6.92308      10.6579     0.103181     0.938633    -0.403809	120
655	2	0.16011     0.2666667     0.8666667     0.3139192     0.6038567     0.2164827     0.7914713    0.02989121     0.3072165      146.9841      159.0295      166.0866      58.57712        63.763      67.85304    -0.3800212    -0.5337528    -0.6279867      80.17193     -1.301925     -2.382176      16.37357      5.054719      5.524706     -1.358389     -0.250618      1.719329	52
655	3	0.106059     0.1666667     0.8111111     0.6504412     0.5937966     0.1408132     0.7571202    0.03557593     0.2154538      109.2465      118.8572      126.6454      59.87532      68.94681      73.14945    -0.3199383     -0.243051    -0.2076026      68.67132    -0.4706657     -3.240934       21.6115      4.674554       5.23047    -0.7121201      2.728053      1.129608	53
655	4	0.0880093     0.177083     0.827778     0.897394     0.556866     0.133187     0.764369    0.0427407     0.399605      69.4515      74.8559      89.1833      59.0639      43.0525      53.1492     0.762408    0.0882567   -0.0191554       57.039    -0.121835     -6.36341      17.9891      8.91349      11.2716    -0.523077    -0.359743     -0.21456	53
655	5	0.0940567     0.166667     0.863889      0.48262     0.564873     0.122518     0.819746    0.0434381     0.346744      63.2074      69.0428      74.4576       55.529      63.5028      61.9598      1.00773      1.04452      1.22081      52.5439     0.929134     -4.98921       20.926       6.5069      8.36267     0.582911    -0.457342       0.8285	52
655	6	0.0109896    0.0895833     0.163889     0.577969     0.180714    0.0769018     0.139884     0.076356     0.251478      60.4276      46.9094      41.1827      39.2167      30.3103      25.6814     0.042836     0.236948     0.457728       47.191       4.1267      4.67047      16.4052      3.22134      6.13294    -0.252195    -0.629745   -0.0601401	88
656	1	0.171412     0.9958333     0.3083333     0.5309891     0.1143233     0.8070117     0.2549844    0.04024308      0.441743      98.25068      176.6311       240.825      15.80952      15.90786      19.26373      2.434233     -2.706628      -4.80208       84.1379     -8.729338     -20.76116      3.423024      1.413054      3.464204     -3.790148      3.027524      3.562214	224
656	2	0.642824     0.954167     0.972222     0.458148     0.549119     0.971894     0.774564    0.0170058     0.307049      87.2943      86.8796      92.2927      54.2899      64.0925      70.9628     0.947657     0.719154     0.864153      60.8079      2.77026    -0.980363      18.4965      6.12784      6.41278     0.439202    -0.135572     -1.12631	62
656	3	0.0434606     0.195833     0.383333     0.237795     0.818287     0.152945     0.350757    0.0456724     0.421061      30.2838      42.8409      59.5619      22.5161      33.2454      47.4715      1.74727      1.61037      1.34653       44.015    -0.568421     -10.5224      13.9927      5.53079      9.82478     0.681551     0.614608    -0.282154	187
656	4	0.0272106      0.11875     0.458333     0.953429     0.397217    0.0866318     0.422009    0.0810293     0.500053      62.6567      76.8771      87.0538       52.695      58.5088      61.8919      1.16947      1.05154      1.04481      56.2504     -2.94403     -7.05709      18.8039       3.6566      5.43955     0.418408   -0.0784738    0.0315903	160
66	1	0.1072917     0.6354167     0.2611111      0.258294     0.8817249     0.5442502     0.2053443    0.03802589      0.353331      134.7625      121.5476      84.16041      31.51498       28.6068      21.67538    -0.4454247    -0.1973244     0.3394335      73.98197     -1.541079       15.2973      7.905341      1.270424      5.214743     -1.481353    0.05228577    -0.6999551	265
66	2	0.7631481     0.9916667     0.8416667     0.5144557     0.4221868     0.9639324     0.7838471    0.01105618    0.08566991      103.5786      91.87263      88.39016      62.35172      58.96471      53.63314     0.6585658     0.9043971      1.090124      62.77327       3.65394      1.162682      19.74737      3.373932      7.104596    -0.6316312      2.504402      -1.93422	62
66	3	0.08853009     0.5958333     0.2138889     0.7552924     0.9105582      0.536412     0.1839267    0.04196627      0.305331      145.9235       121.321      83.84299      56.57178      55.73104      39.32809     -0.229288  -0.009589914    0.07947099      72.49798      2.130573      16.33953      16.27661      4.798884      7.915015     -1.236605     0.8775789    -0.6365259	204
661	1	0.5083796     0.9145833     0.8416667     0.3878171     0.3266334     0.9092117      0.718144    0.01706356     0.3395731       88.1632      95.93917      100.4207      77.66145      74.94616      74.21538      1.101906     0.9777694     0.9255358      61.05792     -1.848705     -4.135034      22.96078       3.59888      9.364347   -0.02625747    -0.8010385    -0.7039173	134
661	2	0.1606713     0.6645833     0.4305556     0.3594844      0.852621     0.5605969     0.3375321    0.02650915     0.4384872      169.2682      167.6016      127.3101      61.58801      57.58602      56.11254    -0.5990282    -0.5203016     0.3144926      82.55669     -4.242005      12.91114      13.74619      4.012371      6.774048     -1.117742    -0.7787864     -1.058797	117
661	3	0.0803877     0.320833     0.458333     0.647463     0.473322     0.270012     0.356695    0.0377223     0.453325      99.2265      89.8668      80.2047      68.7042       63.007      59.3242      0.95977      1.01909      1.14067      62.1202      1.15937      5.42596      18.3653      5.46699      5.78932     0.357656    -0.542612     0.290193	66
661	4	0.1342014     0.4041667     0.5333333     0.8581183      0.780324     0.3156171     0.5056649     0.0275981     0.3774162      204.8759      219.3742      223.4124      23.11032      19.04334      18.47781    -0.6717552     -1.410616     -2.063544      93.74307     -2.042278     -1.772498      3.543804     0.9943469      1.412269     -2.137921    -0.4918435      2.927627	222
661	5	0.02233796    0.07083333     0.3666667     0.9616618     0.1975878    0.06279287     0.3527274    0.07823834     0.1399287      125.8155      207.2334      250.0435      34.93125      24.33195      13.86006     0.1859935    -0.4967899     -4.662594      89.51045      -10.5535     -14.85525      4.671991      1.863105      6.328416     -0.649348     0.9989573    -0.2078457	224
661	6	0.0337326       0.3875     0.152778     0.358911    0.0676503     0.328895     0.131479    0.0715389     0.430205      23.3666       30.633      32.4846      16.9897      18.7647      17.6145     0.983594     0.794276     0.854344      37.8679      -3.5784     -3.93702      11.8682      6.34934      7.15661    -0.114971    -0.805125    -0.166148	271
662	1	0.2441262     0.8458333     0.4916667     0.3570126     0.5039862     0.7919601     0.3722561     0.0232073     0.4129721      113.4317      91.04601      97.98651      70.24581      58.77418      56.25294     0.2388422     0.8443145     0.8359938       64.3884      7.534528     -1.343088      16.93955      11.04192      12.19409     0.1689102      1.334788      1.138375	120
662	2	0.1343403     0.9958333     0.1805556     0.4360169    0.07680566     0.9476553     0.1510769    0.04424054     0.2528484      93.03183      118.9415      129.3737      36.24076      35.13602      34.91426     0.1409786     0.1280553     0.1695327      71.74841     -5.452092     -6.115427      9.454524      2.223317      3.058414    -0.2770547     -1.019656    -0.4382344	52
662	3	0.01167824    0.07708333     0.1833333     0.2370024    0.09108854    0.06791408     0.1652837     0.0777998     0.1736282       68.6665      98.19425      112.4609      21.29937      24.27137      25.71484      1.142837     0.7794088     0.8229507      66.30301     -6.384165     -8.421814      6.764976      1.914991      2.264544     0.4169943   -0.06714328    -0.3447317	53
662	4	0.01350694    0.09791667     0.1777778    0.05367841    0.09206893    0.08472939     0.1604306    0.07283633     0.2240691      68.08698      90.25578      101.1641      20.16134      19.85727      20.28965      1.372315      1.140374     0.8826633      64.41377     -5.061201     -6.814352      5.870908      1.908834      2.700725      0.656345    -0.2250221   -0.03483353	53
662	5	0.007262731       0.04375           0.2     0.9760508     0.3422266    0.03917366     0.1858317     0.1290837     0.1699735      150.6518      184.2693      197.5434      41.07185      43.82162      43.67651     -1.905536     -1.848489     -1.736873      85.86172     -5.143837     -5.905213      10.91812      1.563215      2.661817     -2.502639     -2.373326     -3.069839	52
662	6	0.00452546    0.0854167        0.075     0.826154     0.317366    0.0719277    0.0630204     0.130435     0.293586      24.6471      42.6522      61.1714      38.0094      36.9018      35.8056      2.91967      3.22688      3.09902      43.3244     -5.22965     -16.9847      13.5763      4.90052      5.77926      1.71233      1.33661     0.230797	53
662	7	0.01054398        0.0625     0.2833333     0.8654626     0.4905034    0.04503299     0.2483371     0.1174533     0.4045752      141.6548      74.88913      71.79254      68.76409      49.04618      49.55837     -0.501475      1.632225      1.666582      62.94733      18.50606      9.516065      14.76719       13.0771      17.31091    0.08774731    -0.2883019    -0.1506338	99
662	8	0.01278356    0.05833333     0.2944444     0.2485533     0.5567464    0.04847476     0.2684172     0.1054776     0.2557278      113.7062      70.37709      72.96695      71.96038      36.33044      35.83124     0.3320999      1.264276      1.267345      60.60106      12.27022      3.125478      12.94081      11.84027      15.66175     0.1841889      0.532391     0.7483499	134
662	9	0.01408565    0.06041667     0.3083333    0.04011572     0.6312677    0.05154004     0.2726726    0.09695974     0.2438646      167.8599      67.68118      59.41578       59.4433      38.26474      39.14565    -0.8967212       1.29207      1.235225      63.77173      26.99326      17.41204      11.88073      12.65098      17.26901    -0.2073603    -0.5847841     -0.197617	134
662	10	0.006915509          0.05     0.2083333     0.4875105     0.4870363    0.03807254     0.2026318     0.1430962     0.3361111      171.6301      82.30795      74.21506      51.55734      35.33208      37.90603    -0.5879265     0.9547004       1.16541      67.91243      22.21494      13.77716      10.14363      9.011094      12.55259     -0.200102     -0.400436    0.07802135	131
662	11	0.00916088    0.0458333     0.280556     0.170075     0.557303    0.0369251     0.249389     0.131396     0.287579       47.626      50.1946       64.861      39.2495      33.3448      32.5538      2.07368      2.55492      2.49398      49.3497       2.0656     -10.0336      12.1828      5.36105      7.21053      1.23078     0.630638     0.208815	250
662	12	0.38     0.9979167     0.5611111     0.5752354     0.7876245      0.941059     0.4667732    0.02001096     0.3213584      214.7635       209.718       206.948       12.1211      12.02737      12.44896     -3.441418     -3.395194     -2.845512      92.78688     0.5895002     0.9621827      2.268421     0.8404404     0.7821169     -5.558987     0.9396079     0.9291859	250
662	13	0.08140046     0.3208333          0.35     0.8625619     0.2443544     0.3053544     0.2946925    0.03419593     0.2750979      177.8439      199.1465      207.6644       60.6163      61.29469      59.26477     -1.589949     -1.642796     -1.626658       88.1339     -3.179751     -4.098631      15.33349      1.981839       3.84423     -2.114098     -1.267094     -3.404612	80
662	14	0.1215394       0.69375     0.2222222     0.3572902     0.2659432     0.6763403     0.1854753    0.03628226     0.2116366       159.158      173.9001      183.7959      58.84869      63.77736      62.90585     -0.456354    -0.4900216    -0.5193657      83.74347     -1.620735     -3.964578      14.12998      2.428813      2.654774    -0.8555849     0.5856518     -1.936086	58
663	1	0.208987            1     0.230556     0.495103     0.118819     0.987249     0.212902    0.0311799    0.0935492      76.6423      80.8565      72.3263      56.8463      60.0369      63.0955      1.51111      1.71286      1.79976      58.6383     -3.37246      4.98108      17.2231      3.37483      6.86191     0.677785    -0.940966    0.0366115	131
663	2	0.1093345       0.53125     0.3083333     0.4286818     0.6838356     0.4727377     0.2416174    0.03239295     0.3325208      164.8574      179.5398      189.3078      75.69591      69.23101      64.37471    -0.3202483    -0.3752277    -0.5540697      84.56151     -1.991248     -4.296841      15.20361       4.44603      8.810144    -0.7049153    -0.5494838     -1.414935	120
663	3	0.09208912       0.46875     0.2444444     0.5020395     0.8972697     0.4590384     0.2113114    0.03588261     0.1963131      185.6487      145.3645      104.0545      64.06533      55.08227      48.65522     -1.078448     -0.734726    -0.1379204      79.19635      4.255186      17.70196      15.30058        3.8496      11.06988       -1.5535     0.3724023     -0.772035	126
663	4	0.01825231     0.2083333    0.09444444     0.6402696     0.2957188     0.1947601    0.09415463    0.07863031    0.07235294      128.6795      102.3881      83.47717      30.02581      30.07353      30.12047    0.04988804     0.1945721     0.3084391      69.91518      4.371075      10.82261      8.532766      1.510278      3.159026    -0.5315775      1.126467      1.760981	160
663	5	0.008483796     0.1020833     0.1083333     0.4319847     0.3081382    0.08554025     0.1064202     0.1091405     0.2328624      130.4161      103.9714       84.9045       32.3426      31.60638      31.62591     -0.334729    -0.1711786   -0.03052964      70.21614       4.36063      10.94569      9.274171      1.679539      4.267965    -0.8370426     0.9329983      1.854601	160
663	6	0.007540509       0.08125     0.1166667     0.2754845     0.3097318    0.06985647     0.1098275     0.1013047     0.2045177      128.8511      100.7989      82.67383      31.98323      28.74488        27.233    -0.5660117   0.001445302    0.05666148      69.60661       4.85523      10.47795      8.513974      1.988316      5.083055    -0.7327297     -0.716496    -0.7977629	160
663	7	0.006105324    0.08541667           0.1    0.03950039     0.3065008     0.0727526     0.0921458     0.1175355     0.2852304      114.1128      88.05118      72.04739      32.11805      28.98048      27.52183    -0.2626816     0.1875735     0.4348243      65.66714      5.089978      10.33512      9.419472      2.081506      3.537701    -0.6780396    -0.5567934     0.5405245	160
663	8	0.07625579     0.3270833     0.4138889     0.1716175     0.4241418     0.2349126      0.371253    0.03695834     0.4367118       112.806      114.2231       117.133      69.18533      70.24352      70.06088     0.5304031     0.4912091     0.3726973      68.53259     0.6111661    -0.8924782      19.48848      4.409281      6.707115    -0.2347604      1.672536     0.3158932	160
